"country","ccode","electricity.source","year","value","series","unit","country.year","ccode.year"
"Mozambique","MOZ","Gas","2015",0.128257921960528,"electricity source","percent","Mozambique.2015","MOZ.2015"
"Mozambique","MOZ","Gas","2016",NA,"electricity source","percent","Mozambique.2016","MOZ.2016"
"Mozambique","MOZ","Gas","2017",NA,"electricity source","percent","Mozambique.2017","MOZ.2017"
"Mozambique","MOZ","Gas","2018",NA,"electricity source","percent","Mozambique.2018","MOZ.2018"
"Mozambique","MOZ","Nuclear","1999",0,"electricity source","percent","Mozambique.1999","MOZ.1999"
"Mozambique","MOZ","Nuclear","2000",0,"electricity source","percent","Mozambique.2000","MOZ.2000"
"Mozambique","MOZ","Nuclear","2001",0,"electricity source","percent","Mozambique.2001","MOZ.2001"
"Mozambique","MOZ","Nuclear","2002",0,"electricity source","percent","Mozambique.2002","MOZ.2002"
"Mozambique","MOZ","Nuclear","2003",0,"electricity source","percent","Mozambique.2003","MOZ.2003"
"Mozambique","MOZ","Nuclear","2004",0,"electricity source","percent","Mozambique.2004","MOZ.2004"
"Mozambique","MOZ","Nuclear","2005",0,"electricity source","percent","Mozambique.2005","MOZ.2005"
"Mozambique","MOZ","Nuclear","2006",0,"electricity source","percent","Mozambique.2006","MOZ.2006"
"Mozambique","MOZ","Nuclear","2007",0,"electricity source","percent","Mozambique.2007","MOZ.2007"
"Mozambique","MOZ","Nuclear","2008",0,"electricity source","percent","Mozambique.2008","MOZ.2008"
"Mozambique","MOZ","Nuclear","2009",0,"electricity source","percent","Mozambique.2009","MOZ.2009"
"Mozambique","MOZ","Nuclear","2010",0,"electricity source","percent","Mozambique.2010","MOZ.2010"
"Mozambique","MOZ","Nuclear","2011",0,"electricity source","percent","Mozambique.2011","MOZ.2011"
"Mozambique","MOZ","Nuclear","2012",0,"electricity source","percent","Mozambique.2012","MOZ.2012"
"Mozambique","MOZ","Nuclear","2013",0,"electricity source","percent","Mozambique.2013","MOZ.2013"
"Mozambique","MOZ","Nuclear","2014",0,"electricity source","percent","Mozambique.2014","MOZ.2014"
"Mozambique","MOZ","Nuclear","2015",NA,"electricity source","percent","Mozambique.2015","MOZ.2015"
"Mozambique","MOZ","Nuclear","2016",NA,"electricity source","percent","Mozambique.2016","MOZ.2016"
"Mozambique","MOZ","Nuclear","2017",NA,"electricity source","percent","Mozambique.2017","MOZ.2017"
"Mozambique","MOZ","Nuclear","2018",NA,"electricity source","percent","Mozambique.2018","MOZ.2018"
"Mozambique","MOZ","Oil","1999",0.00285343709468223,"electricity source","percent","Mozambique.1999","MOZ.1999"
"Mozambique","MOZ","Oil","2000",0.00433168316831683,"electricity source","percent","Mozambique.2000","MOZ.2000"
"Mozambique","MOZ","Oil","2001",0.00353386621792175,"electricity source","percent","Mozambique.2001","MOZ.2001"
"Mozambique","MOZ","Oil","2002",0.0026746381371932,"electricity source","percent","Mozambique.2002","MOZ.2002"
"Mozambique","MOZ","Oil","2003",0.00311726414229394,"electricity source","percent","Mozambique.2003","MOZ.2003"
"Mozambique","MOZ","Oil","2004",0.00332934949632918,"electricity source","percent","Mozambique.2004","MOZ.2004"
"Mozambique","MOZ","Oil","2005",0.00105382009785472,"electricity source","percent","Mozambique.2005","MOZ.2005"
"Mozambique","MOZ","Oil","2006",0.000814276989889394,"electricity source","percent","Mozambique.2006","MOZ.2006"
"Mozambique","MOZ","Oil","2007",0.000186613585469022,"electricity source","percent","Mozambique.2007","MOZ.2007"
"Mozambique","MOZ","Oil","2008",6.61069610629999e-05,"electricity source","percent","Mozambique.2008","MOZ.2008"
"Mozambique","MOZ","Oil","2009",5.89518363497023e-05,"electricity source","percent","Mozambique.2009","MOZ.2009"
"Mozambique","MOZ","Oil","2010",6.00024000960038e-05,"electricity source","percent","Mozambique.2010","MOZ.2010"
"Mozambique","MOZ","Oil","2011",0,"electricity source","percent","Mozambique.2011","MOZ.2011"
"Mozambique","MOZ","Oil","2012",0,"electricity source","percent","Mozambique.2012","MOZ.2012"
"Mozambique","MOZ","Oil","2013",0,"electricity source","percent","Mozambique.2013","MOZ.2013"
"Mozambique","MOZ","Oil","2014",0,"electricity source","percent","Mozambique.2014","MOZ.2014"
"Mozambique","MOZ","Oil","2015",0.007633204439311,"electricity source","percent","Mozambique.2015","MOZ.2015"
"Mozambique","MOZ","Oil","2016",NA,"electricity source","percent","Mozambique.2016","MOZ.2016"
"Mozambique","MOZ","Oil","2017",NA,"electricity source","percent","Mozambique.2017","MOZ.2017"
"Mozambique","MOZ","Oil","2018",NA,"electricity source","percent","Mozambique.2018","MOZ.2018"
"Mozambique","MOZ","Renewables","1999",0,"electricity source","percent","Mozambique.1999","MOZ.1999"
"Mozambique","MOZ","Renewables","2000",0,"electricity source","percent","Mozambique.2000","MOZ.2000"
"Mozambique","MOZ","Renewables","2001",0,"electricity source","percent","Mozambique.2001","MOZ.2001"
"Mozambique","MOZ","Renewables","2002",0,"electricity source","percent","Mozambique.2002","MOZ.2002"
"Mozambique","MOZ","Renewables","2003",0,"electricity source","percent","Mozambique.2003","MOZ.2003"
"Mozambique","MOZ","Renewables","2004",0,"electricity source","percent","Mozambique.2004","MOZ.2004"
"Mozambique","MOZ","Renewables","2005",0,"electricity source","percent","Mozambique.2005","MOZ.2005"
"Mozambique","MOZ","Renewables","2006",0,"electricity source","percent","Mozambique.2006","MOZ.2006"
"Mozambique","MOZ","Renewables","2007",0,"electricity source","percent","Mozambique.2007","MOZ.2007"
"Mozambique","MOZ","Renewables","2008",0,"electricity source","percent","Mozambique.2008","MOZ.2008"
"Mozambique","MOZ","Renewables","2009",0,"electricity source","percent","Mozambique.2009","MOZ.2009"
"Mozambique","MOZ","Renewables","2010",0,"electricity source","percent","Mozambique.2010","MOZ.2010"
"Mozambique","MOZ","Renewables","2011",0,"electricity source","percent","Mozambique.2011","MOZ.2011"
"Mozambique","MOZ","Renewables","2012",0,"electricity source","percent","Mozambique.2012","MOZ.2012"
"Mozambique","MOZ","Renewables","2013",0,"electricity source","percent","Mozambique.2013","MOZ.2013"
"Mozambique","MOZ","Renewables","2014",0,"electricity source","percent","Mozambique.2014","MOZ.2014"
"Mozambique","MOZ","Renewables","2015",0,"electricity source","percent","Mozambique.2015","MOZ.2015"
"Mozambique","MOZ","Renewables","2016",NA,"electricity source","percent","Mozambique.2016","MOZ.2016"
"Mozambique","MOZ","Renewables","2017",NA,"electricity source","percent","Mozambique.2017","MOZ.2017"
"Mozambique","MOZ","Renewables","2018",NA,"electricity source","percent","Mozambique.2018","MOZ.2018"
"Namibia","NAM","Coal","1999",0.00909842845326716,"electricity source","percent","Namibia.1999","NAM.1999"
"Namibia","NAM","Coal","2000",0.007818052594172,"electricity source","percent","Namibia.2000","NAM.2000"
"Namibia","NAM","Coal","2001",0,"electricity source","percent","Namibia.2001","NAM.2001"
"Namibia","NAM","Coal","2002",0.00349895031490553,"electricity source","percent","Namibia.2002","NAM.2002"
"Namibia","NAM","Coal","2003",0.000703729767769177,"electricity source","percent","Namibia.2003","NAM.2003"
"Namibia","NAM","Coal","2004",0.00725163161711385,"electricity source","percent","Namibia.2004","NAM.2004"
"Namibia","NAM","Coal","2005",0.00180722891566265,"electricity source","percent","Namibia.2005","NAM.2005"
"Namibia","NAM","Coal","2006",0.0523038605230386,"electricity source","percent","Namibia.2006","NAM.2006"
"Namibia","NAM","Coal","2007",0.0196700507614213,"electricity source","percent","Namibia.2007","NAM.2007"
"Namibia","NAM","Coal","2008",0.106234096692112,"electricity source","percent","Namibia.2008","NAM.2008"
"Namibia","NAM","Coal","2009",0.0523489932885906,"electricity source","percent","Namibia.2009","NAM.2009"
"Namibia","NAM","Coal","2010",0.0421455938697318,"electricity source","percent","Namibia.2010","NAM.2010"
"Namibia","NAM","Coal","2011",0.013986013986014,"electricity source","percent","Namibia.2011","NAM.2011"
"Namibia","NAM","Coal","2012",0.00912964090079124,"electricity source","percent","Namibia.2012","NAM.2012"
"Namibia","NAM","Coal","2013",0.0308039068369647,"electricity source","percent","Namibia.2013","NAM.2013"
"Namibia","NAM","Coal","2014",0,"electricity source","percent","Namibia.2014","NAM.2014"
"Namibia","NAM","Coal","2015",0.00455729166666667,"electricity source","percent","Namibia.2015","NAM.2015"
"Namibia","NAM","Coal","2016",NA,"electricity source","percent","Namibia.2016","NAM.2016"
"Namibia","NAM","Coal","2017",NA,"electricity source","percent","Namibia.2017","NAM.2017"
"Namibia","NAM","Coal","2018",NA,"electricity source","percent","Namibia.2018","NAM.2018"
"Namibia","NAM","Hydro","1999",0.966914805624483,"electricity source","percent","Namibia.1999","NAM.1999"
"Namibia","NAM","Hydro","2000",0.992181947405828,"electricity source","percent","Namibia.2000","NAM.2000"
"Namibia","NAM","Hydro","2001",1,"electricity source","percent","Namibia.2001","NAM.2001"
"Namibia","NAM","Hydro","2002",0.995801259622113,"electricity source","percent","Namibia.2002","NAM.2002"
"Namibia","NAM","Hydro","2003",0.998592540464462,"electricity source","percent","Namibia.2003","NAM.2003"
"Namibia","NAM","Hydro","2004",0.991298042059463,"electricity source","percent","Namibia.2004","NAM.2004"
"Namibia","NAM","Hydro","2005",0.997590361445783,"electricity source","percent","Namibia.2005","NAM.2005"
"Namibia","NAM","Hydro","2006",0.941469489414695,"electricity source","percent","Namibia.2006","NAM.2006"
"Namibia","NAM","Hydro","2007",0.978426395939086,"electricity source","percent","Namibia.2007","NAM.2007"
"Namibia","NAM","Hydro","2008",0.887404580152672,"electricity source","percent","Namibia.2008","NAM.2008"
"Namibia","NAM","Hydro","2009",0.945637583892618,"electricity source","percent","Namibia.2009","NAM.2009"
"Namibia","NAM","Hydro","2010",0.955555555555556,"electricity source","percent","Namibia.2010","NAM.2010"
"Namibia","NAM","Hydro","2011",0.981818181818182,"electricity source","percent","Namibia.2011","NAM.2011"
"Namibia","NAM","Hydro","2012",0.978088861838101,"electricity source","percent","Namibia.2012","NAM.2012"
"Namibia","NAM","Hydro","2013",0.955672426746807,"electricity source","percent","Namibia.2013","NAM.2013"
"Namibia","NAM","Hydro","2014",0.9913217623498,"electricity source","percent","Namibia.2014","NAM.2014"
"Namibia","NAM","Hydro","2015",0.977864583333333,"electricity source","percent","Namibia.2015","NAM.2015"
"Namibia","NAM","Hydro","2016",NA,"electricity source","percent","Namibia.2016","NAM.2016"
"Namibia","NAM","Hydro","2017",NA,"electricity source","percent","Namibia.2017","NAM.2017"
"Namibia","NAM","Hydro","2018",NA,"electricity source","percent","Namibia.2018","NAM.2018"
"Namibia","NAM","Gas","1999",0,"electricity source","percent","Namibia.1999","NAM.1999"
"Namibia","NAM","Gas","2000",0,"electricity source","percent","Namibia.2000","NAM.2000"
"Namibia","NAM","Gas","2001",0,"electricity source","percent","Namibia.2001","NAM.2001"
"Namibia","NAM","Gas","2002",0,"electricity source","percent","Namibia.2002","NAM.2002"
"Namibia","NAM","Gas","2003",0,"electricity source","percent","Namibia.2003","NAM.2003"
"Namibia","NAM","Gas","2004",0,"electricity source","percent","Namibia.2004","NAM.2004"
"Namibia","NAM","Gas","2005",0,"electricity source","percent","Namibia.2005","NAM.2005"
"Namibia","NAM","Gas","2006",0,"electricity source","percent","Namibia.2006","NAM.2006"
"Namibia","NAM","Gas","2007",0,"electricity source","percent","Namibia.2007","NAM.2007"
"Namibia","NAM","Gas","2008",0,"electricity source","percent","Namibia.2008","NAM.2008"
"Namibia","NAM","Gas","2009",0,"electricity source","percent","Namibia.2009","NAM.2009"
"Namibia","NAM","Gas","2010",0,"electricity source","percent","Namibia.2010","NAM.2010"
"Namibia","NAM","Gas","2011",0,"electricity source","percent","Namibia.2011","NAM.2011"
"Namibia","NAM","Gas","2012",0,"electricity source","percent","Namibia.2012","NAM.2012"
"Namibia","NAM","Gas","2013",0,"electricity source","percent","Namibia.2013","NAM.2013"
"Namibia","NAM","Gas","2014",0,"electricity source","percent","Namibia.2014","NAM.2014"
"Namibia","NAM","Gas","2015",0,"electricity source","percent","Namibia.2015","NAM.2015"
"Namibia","NAM","Gas","2016",NA,"electricity source","percent","Namibia.2016","NAM.2016"
"Namibia","NAM","Gas","2017",NA,"electricity source","percent","Namibia.2017","NAM.2017"
"Namibia","NAM","Gas","2018",NA,"electricity source","percent","Namibia.2018","NAM.2018"
"Namibia","NAM","Nuclear","1999",0,"electricity source","percent","Namibia.1999","NAM.1999"
"Namibia","NAM","Nuclear","2000",0,"electricity source","percent","Namibia.2000","NAM.2000"
"Namibia","NAM","Nuclear","2001",0,"electricity source","percent","Namibia.2001","NAM.2001"
"Namibia","NAM","Nuclear","2002",0,"electricity source","percent","Namibia.2002","NAM.2002"
"Namibia","NAM","Nuclear","2003",0,"electricity source","percent","Namibia.2003","NAM.2003"
"Namibia","NAM","Nuclear","2004",0,"electricity source","percent","Namibia.2004","NAM.2004"
"Namibia","NAM","Nuclear","2005",0,"electricity source","percent","Namibia.2005","NAM.2005"
"Namibia","NAM","Nuclear","2006",0,"electricity source","percent","Namibia.2006","NAM.2006"
"Namibia","NAM","Nuclear","2007",0,"electricity source","percent","Namibia.2007","NAM.2007"
"Namibia","NAM","Nuclear","2008",0,"electricity source","percent","Namibia.2008","NAM.2008"
"Namibia","NAM","Nuclear","2009",0,"electricity source","percent","Namibia.2009","NAM.2009"
"Namibia","NAM","Nuclear","2010",0,"electricity source","percent","Namibia.2010","NAM.2010"
"Namibia","NAM","Nuclear","2011",0,"electricity source","percent","Namibia.2011","NAM.2011"
"Namibia","NAM","Nuclear","2012",0,"electricity source","percent","Namibia.2012","NAM.2012"
"Namibia","NAM","Nuclear","2013",0,"electricity source","percent","Namibia.2013","NAM.2013"
"Namibia","NAM","Nuclear","2014",0,"electricity source","percent","Namibia.2014","NAM.2014"
"Namibia","NAM","Nuclear","2015",NA,"electricity source","percent","Namibia.2015","NAM.2015"
"Namibia","NAM","Nuclear","2016",NA,"electricity source","percent","Namibia.2016","NAM.2016"
"Namibia","NAM","Nuclear","2017",NA,"electricity source","percent","Namibia.2017","NAM.2017"
"Namibia","NAM","Nuclear","2018",NA,"electricity source","percent","Namibia.2018","NAM.2018"
"Namibia","NAM","Oil","1999",0.0239867659222498,"electricity source","percent","Namibia.1999","NAM.1999"
"Namibia","NAM","Oil","2000",0,"electricity source","percent","Namibia.2000","NAM.2000"
"Namibia","NAM","Oil","2001",0,"electricity source","percent","Namibia.2001","NAM.2001"
"Namibia","NAM","Oil","2002",0.000699790062981106,"electricity source","percent","Namibia.2002","NAM.2002"
"Namibia","NAM","Oil","2003",0.000703729767769177,"electricity source","percent","Namibia.2003","NAM.2003"
"Namibia","NAM","Oil","2004",0.00145032632342277,"electricity source","percent","Namibia.2004","NAM.2004"
"Namibia","NAM","Oil","2005",0.000602409638554217,"electricity source","percent","Namibia.2005","NAM.2005"
"Namibia","NAM","Oil","2006",0.0062266500622665,"electricity source","percent","Namibia.2006","NAM.2006"
"Namibia","NAM","Oil","2007",0.00190355329949239,"electricity source","percent","Namibia.2007","NAM.2007"
"Namibia","NAM","Oil","2008",0.00636132315521628,"electricity source","percent","Namibia.2008","NAM.2008"
"Namibia","NAM","Oil","2009",0.00201342281879195,"electricity source","percent","Namibia.2009","NAM.2009"
"Namibia","NAM","Oil","2010",0.00229885057471264,"electricity source","percent","Namibia.2010","NAM.2010"
"Namibia","NAM","Oil","2011",0.0041958041958042,"electricity source","percent","Namibia.2011","NAM.2011"
"Namibia","NAM","Oil","2012",0.0127814972611077,"electricity source","percent","Namibia.2012","NAM.2012"
"Namibia","NAM","Oil","2013",0.0135236664162284,"electricity source","percent","Namibia.2013","NAM.2013"
"Namibia","NAM","Oil","2014",0.00867823765020027,"electricity source","percent","Namibia.2014","NAM.2014"
"Namibia","NAM","Oil","2015",0.017578125,"electricity source","percent","Namibia.2015","NAM.2015"
"Namibia","NAM","Oil","2016",NA,"electricity source","percent","Namibia.2016","NAM.2016"
"Namibia","NAM","Oil","2017",NA,"electricity source","percent","Namibia.2017","NAM.2017"
"Namibia","NAM","Oil","2018",NA,"electricity source","percent","Namibia.2018","NAM.2018"
"Namibia","NAM","Renewables","1999",0,"electricity source","percent","Namibia.1999","NAM.1999"
"Namibia","NAM","Renewables","2000",0,"electricity source","percent","Namibia.2000","NAM.2000"
"Namibia","NAM","Renewables","2001",0,"electricity source","percent","Namibia.2001","NAM.2001"
"Namibia","NAM","Renewables","2002",0,"electricity source","percent","Namibia.2002","NAM.2002"
"Namibia","NAM","Renewables","2003",0,"electricity source","percent","Namibia.2003","NAM.2003"
